Num,Name,City,City2,City3,City4,Bunnum,Roadadd,X,Y
5953,이천중리3층석탑,경기도,이천시,중리동,,187,남천로,127.441159,37.27804533
5954,설성산성,경기도,이천시,장호원읍,선읍리,931,,127.556426,37.14522681
5955,이천향교,경기도,이천시,창전동,,407-19,향교로,127.4374379,37.28597051
5956,이천자석리입상,경기도,이천시,설성면,자석리,51,,127.5593561,37.16422603
5957,이평리석불입상,경기도,이천시,마장면,이평리,267-22,,127.3697407,37.22576536
5958,암석조광배연화좌대,경기도,이천시,관고동,,438,경충대로2709번길,127.415547,37.28143117
5959,관고리5층석탑,경기도,이천시,관고동,,401-2,,127.4279467,37.27753054
5960,관고리입상석불,경기도,이천시,관고동,,218-3,경충대로,127.4317635,37.28130696
5961,갈산리석불입상,경기도,이천시,갈산동,,Feb-76,,127.4671278,37.28026706
5962,마애여래상,경기도,이천시,호법면,동산리,527-4,,127.4069718,37.19409324
5963,선읍리입상석불,경기도,이천시,장호원읍,선읍리,899-3,,127.5586653,37.14741644
5964,석조약사여래좌상,경기도,이천시,백사면,송말리,435-1,원적로869번길,127.462563,37.35389126
5965,도립리육괴정,경기도,이천시,백사면,도립리,735,원적로743번길,127.4580232,37.34197606
5966,애련정,경기도,이천시,안흥동,,404,중리천로113번길,127.4505031,37.27731659
5967,여주관광안내소,경기도,여주시,천송동,,297-1,신륵사길,127.6545474,37.30013959
5968,여주향교,경기도,여주시,교동,,261-1,향교1길,127.6282676,37.2890143
5969,기천서원지,경기도,여주시,금사면,이포리,산26-1,,127.5293633,37.39273201
5970,윤씨동강공파종택,경기도,여주시,점동면,사곡리,179-3,모래실2길,127.6866923,37.20237743
5971,임은이민곤영정,경기도,여주시,흥천면,복대리,271-1,늪말길,127.5315352,37.36306677
5972,삼층석탑,경기도,여주시,천송동,,575-10,,127.6623253,37.29691804
5973,원구형석조부도,경기도,여주시,천송동,,282,신륵사길,127.6617358,37.2975949
5974,명성황후조각공원명성황후탄강구리비,경기도,여주시,능현동,,250-2,,127.6555728,37.26054077
5975,마애여래입상,경기도,여주시,흥천면,계신리,산5,,127.543321,37.37229639
5976,극락보전,경기도,여주시,천송동,,282,신륵사길,127.6616321,37.29758828
5977,여주시경수연도,경기도,여주시,강천면,부평리,186-1,운무실길,127.7371683,37.28614237
5978,이충원영정,경기도,여주시,산북면,백자리,244,,127.4547306,37.41962483
5979,팔각원당형석조부도,경기도,여주시,천송동,,282,신륵사길,127.6612779,37.29778373
5980,흔암리선사유적지,경기도,여주시,점동면,흔암리,01월 01일,,127.682533,37.24084888
5981,여주매룡리고분군,경기도,여주시,상동,,산3-1,,127.6544976,37.29032236
5982,해시계,경기도,여주시,대신면,보통리,190-2,보통1길,127.5725475,37.37505411
5983,매산서원,경기도,여주시,세종대왕면,번도리,321-4,능서로,127.5766033,37.30629184
5984,길수익효자비,경기도,여주시,세종대왕면,왕대리,200,왕터1길,127.602248,37.32273103
5985,고달사지부도,경기도,여주시,북내면,상교리,411-1,,127.6525616,37.39382346
5986,고달사지원종대사탑,경기도,여주시,북내면,상교리,412-1,,127.651608,37.39469506
5987,고달사지석불좌,경기도,여주시,북내면,상교리,420-5,,127.6543164,37.39289267
5988,하리3층석탑,경기도,여주시,상동,,산36,,127.644854,37.28672139
5989,다층석탑,경기도,여주시,천송동,,282,신륵사길,127.6616076,37.29767386
5990,보제존자석종,경기도,여주시,천송동,,282,신륵사길,127.6615987,37.29743959
5991,대장각기비,경기도,여주시,천송동,,282-1,,127.6622248,37.29738583
5992,보제존자석종앞석등,경기도,여주시,천송동,,282,신륵사길,127.6616521,37.29737192
5993,이충원교서,경기도,여주시,산북면,백자리,244,,127.4547306,37.41962483
5994,조선효종영릉재실,경기도,여주시,세종대왕면,왕대리,901-3,,127.6028256,37.30729658
5995,김영구가옥,경기도,여주시,대신면,보통리,190-2,보통1길,127.5725475,37.37505411
5996,마감산산림욕장,경기도,여주시,강천면,걸은리,산1,,127.7314105,37.31098748
5997,대로사비,경기도,여주시,하동,,200-1,청심로,127.6332555,37.29942841
5998,운계서원,경기도,양평군,용문면,덕촌리,산4-2,용문산로192번길,127.6009697,37.51507687
5999,이준경선생묘,경기도,양평군,양서면,부용리,산35-1,목왕로,127.3514724,37.55527374
6000,맹골마을,경기도,양주시,남면,매곡리,305,휴암로443번길,126.9582285,37.89335438
6001,통진향교,경기도,김포시,월곶면,군하리,440-25,,126.5526895,37.71662882
6002,김포문화예술제,경기도,김포시,사우동,,142-9,,126.7204671,37.61812137
6003,김포포도축제,경기도,김포시,북변동,,274,,126.7115731,37.62826844
6004,김포꽃전시회,경기도,김포시,사우동,,142-9,,126.7204671,37.61812137
6005,농업인의날축제,경기도,김포시,사우동,,142-9,,126.7204671,37.61812137
6006,쇠목계곡,경기도,동두천시,광암동,,산69-1,,127.1006896,37.9071543
6007,왕방계곡,경기도,동두천시,탑동동,,산143-1,,127.1155783,37.89460937
6008,장림계곡,경기도,동두천시,탑동동,,산234,,127.0937482,37.88076038
6009,동두천락페스티발,경기도,동두천시,상봉암동,,10,,127.0646126,37.94595429
6010,고령신씨신도비군,경기도,동두천시,상패동,,443-5,,127.0331176,37.91168514
6011,노르웨이참전비,경기도,동두천시,상봉암동,,162-10,평화로2910번길,127.0654766,37.94255916
6012,초록지기마을,경기도,양주시,남면,황방리,133-1,,126.9971278,37.92351498
6013,백수현전통가옥,경기도,양주시,남면,매곡리,380-1,휴암로421번길,126.9534239,37.89506716
6014,이준선생영정,경기도,양주시,남면,신산리,산1-1,감악산로,126.973581,37.90590654
6015,정렴선생묘,경기도,양주시,산북동,,산90,,127.0359426,37.81029583
6016,이해수선생묘,경기도,양주시,남면,한산리,산1,,126.9957334,37.9135224
6017,송질선생묘및신도비,경기도,양주시,은현면,하패리,139-3,,127.0396594,37.88489999
6018,철도중단점,경기도,연천군,신서면,대광리,209-9,연신로1634번길,127.1429913,38.21595183
6019,민통선예술제,경기도,연천군,백학면,석장리,875-6,,126.9183753,38.05368004
6020,교하향교,경기도,파주시,금촌동,,1013,쇠재로,126.7769139,37.7497074
6021,파평윤씨묘역,경기도,파주시,교하동,,산49-14,,126.7428484,37.74646914
6022,돌곶이꽃축제,경기도,파주시,서패동,,262-1,심학산로,126.6932926,37.71466072
6023,파주개성인삼축제,경기도,파주시,문산읍,마정리,1360-50,임진각로,126.740547,37.89112339
6024,파주장단콩축제,경기도,파주시,문산읍,마정리,1360-44,임진각로,126.740919,37.89192072
6025,금수정,경기도,포천시,창수면,오가리,859,,127.186483,38.01921652
6026,약사동계곡,경기도,포천시,이동면,도평리,산329,,127.3715598,38.08776681
6027,지장산계곡,경기도,포천시,관인면,중리,986,지장산길,127.1942655,38.10386841
6028,열두개울유원지,경기도,포천시,신북면,덕둔리,산224-3,,127.104908,37.97205611
6029,억새꽃축제,경기도,포천시,영북면,산정리,산105-4,,127.3182482,38.06615133
6030,화야산계곡,경기도,가평군,청평면,삼회리,산72-1,북한강로2010번길,127.419354,37.67923808
6031,용추폭포,경기도,가평군,가평읍,승안리,산114,,127.4512601,37.87251629
6032,복호동폭포,경기도,가평군,북면,적목리,산1-28,,127.4402152,38.00362268
6033,3층석탑,경기도,가평군,조종면,운악리,산162-1,,127.3310715,37.87060473
6034,이천보고가,경기도,가평군,상면,연하리,산86-3,,127.3468555,37.79827536
6035,연하리향나무,경기도,가평군,상면,연하리,산86-3,,127.3482631,37.79922528
6036,현등사봉선사종,경기도,가평군,조종면,운악리,산162-1,,127.3310504,37.87080488
6037,여산관광,경기도,용인시 기흥구,고매동,,722-4,농서로,127.096698,37.22191006
6038,가평향교,경기도,가평군,가평읍,읍내리,551-2,향교로,127.5076066,37.82999101
6039,경현단,경기도,가평군,설악면,사룡리,산54-1,,127.4804106,37.68567092
6040,강영천효자문,경기도,가평군,북면,적목리,396-1,,127.420645,37.97017741
6041,벌묘,경기도,가평군,설악면,방일리,산86-4,,127.4934348,37.62031687
6042,신앙유적지,경기도,가평군,북면,적목리,산1-28,,127.4405261,38.0069148
6043,성필립보생태마을,강원특별자치도,평창군,평창읍,도돈리,29-21,평창강로,128.3737472,37.32889017
6044,미음나루,경기도,남양주시,수석동,,164-1,,127.170844,37.5861942
6045,오층석탑,경기도,남양주시,조안면,송촌리,산26-22,송송골길,127.3045708,37.57298223
6046,불암사경판,경기도,남양주시,별내동,,797,불암산로,127.098684,37.65844974
6047,부도,경기도,남양주시,조안면,송촌리,산26-22,송송골길,127.3045708,37.57298223
6048,봉선사괘불,경기도,남양주시,진접읍,부평리,255,봉선사길,127.1833517,37.74729168
6049,신재한상경영정,경기도,남양주시,진접읍,금곡리,811-3,,127.2056596,37.71467752
6050,수석리토성,경기도,남양주시,수석동,,산2-80,,127.1751604,37.59007367
6051,홍국사대웅보전,경기도,남양주시,별내동,,2331,덕릉로1071번길,127.0985931,37.68452144
6052,양지리향나무,경기도,남양주시,오남읍,양지리,산65,,127.1931773,37.6891991
6053,진접여경구가옥,경기도,남양주시,진접읍,내곡리,286,금강로961번길,127.1583546,37.68707662
6054,화성포구축제,경기도,화성시,서신면,궁평리,689,궁평항로,126.6818412,37.11642838
6055,이곤선생효자문,경기도,화성시,봉담읍,상리,432-7,,126.9371719,37.21840433
6056,수원고읍성,경기도,화성시,안녕동,,187-39,,126.9864888,37.21436777
6057,선정비군,경기도,화성시,남양읍,남양리,672-3,,126.814042,37.20721533
6058,삼봉집목판,경기도,평택시,진위면,은산리,311,은산길,127.1202856,37.07886528
6059,홍학사비각,경기도,평택시,팽성읍,본정리,220-2,,127.0071899,36.94441681
6060,안성봉업사지,경기도,안성시,죽산면,죽산리,148-3,,127.431052,37.07859274
6061,조선백자도요지,경기도,광주시,퇴촌면,관음리,산5,,127.3369767,37.46608384
6062,녹동서원,대구광역시,달성군,가창면,우록리,585-1,우록길,128.6465962,35.72333308
6063,산수유꽃축제,경기도,이천시,백사면,도립리,773-2,원적로775번길,127.4621767,37.34087128
6064,마애여래좌상,경기도,이천시,모가면,소고리,산70-1,,127.4592848,37.17633128
6065,석우리선돌,경기도,여주시,북내면,석우리,216,,127.6832834,37.38261927
6066,처리선돌,경기도,여주시,삼교동,,352-5,,127.6614774,37.22920661
6067,세종문화큰잔치,경기도,여주시,세종대왕면,왕대리,901-3,,127.6029897,37.30756171
6068,세종산림욕장,경기도,여주시,세종대왕면,왕대리,933-15,,127.6158719,37.30495802
6069,사비문,충청남도,부여군,석성면,증산리,1133-2,,127.0004556,36.24524499
6070,명달계곡,경기도,양평군,서종면,명달리,456,,127.4440304,37.6284772
6071,벽계구곡,경기도,양평군,서종면,수입리,840,,127.3864857,37.64119613
6072,상촌계곡,경기도,양평군,강상면,대석리,498,,127.4532032,37.43795654
6073,연수계곡,경기도,양평군,용문면,연수리,산53,,127.5703035,37.52850508
6074,산수유한우축제,경기도,양평군,개군면,주읍리,177,산수유꽃길,127.5791596,37.43900021
6075,노산사지,경기도,양평군,서종면,수입리,산16-48,,127.4081437,37.64052834
6076,김병호고가,경기도,양평군,용문면,오촌리,181,오촌길49번길,127.5860737,37.53520546
6077,원증국사석종비,경기도,양평군,옥천면,용천리,302,사나사길,127.5062297,37.5382125
6078,원증국사석탑,경기도,양평군,옥천면,용천리,302,사나사길,127.5062297,37.5382125
6079,상자포리여래입상,경기도,양평군,개군면,상자포리,422-12,,127.5457329,37.42737326
6080,금동관음보살좌상,경기도,양평군,용문면,신점리,624-1,,127.5711603,37.55034823
6081,용천리삼층석탑,경기도,양평군,옥천면,용천리,302,사나사길,127.5062297,37.5382125
6082,지평리삼층석탑,경기도,양평군,지평면,지평리,502-2,지평의병로,127.6378041,37.4754911
6083,지평향교,경기도,양평군,지평면,지평리,343,지평로,127.637169,37.48097099
6084,함왕성지,경기도,양평군,용문면,연수리,산79,,127.5482715,37.52412227
6085,3층지진탑,경기도,가평군,조종면,운악리,산162-1,,127.3310715,37.87060473
6086,행운관광,서울특별시,강서구,등촌동,,696,공항대로41길,126.8458081,37.56025614
6087,남산산림욕장,강원특별자치도,홍천군,홍천읍,연봉리,101-12,,127.8821218,37.67601292
6088,충주자연생태체험관,충청북도,충주시,동량면,용교리,06월 04일,지등로,127.9517969,37.0252052
6089,채만식묘소,전라북도,군산시,임피면,축산리,10,계남길,126.8643037,35.9935531
6090,옥구오산마을,전라북도,군산시,옥구읍,선제리,557,자라메길,126.6859219,35.91620602
6091,반딧불이와나비의대자,전라북도,군산시,회현면,고사리,160-6,,126.7616083,35.93185311
6092,은파호수공원안내소,전라북도,군산시,나운동,,1223-5,은파순환길,126.6890564,35.9553622
6093,물빛다리광장,전라북도,군산시,미룡동,,49-39,,126.6932201,35.95091612
6094,군산3.1운동기념관,전라북도,군산시,구암동,,334,영명길,126.741984,35.98498914
6095,군산신흥동일본식가옥,전라북도,군산시,신흥동,,Feb-58,구영1길,126.7060515,35.9861602
6096,옛군산세관,전라북도,군산시,장미동,,49-38,해망로,126.7112645,35.99106198
6097,진포해양테마공원,전라북도,군산시,장미동,,01월 04일,내항2길,126.7156952,35.9897192
6098,장기18은행,전라북도,군산시,장미동,,32,해망로,126.712777,35.98995758
6099,조선은행,전라북도,군산시,장미동,,01월 23일,해망로,126.7141902,35.98925947
6100,신시도섬마을,전라북도,군산시,옥도면,신시도리,Apr-45,,126.4517171,35.8160647
6101,장자도어촌체험마을,전라북도,군산시,옥도면,장자도리,89,,126.3966114,35.809504
6102,발산리유적지,전라북도,군산시,개정면,발산리,Jan-45,바르메길,126.796439,35.95937967
6103,음식점단지,전라북도,군산시,나운동,,191-44,,126.7026864,35.95378084
6104,오성인의묘,전라북도,군산시,성산면,성덕리,산38-12,환동길,126.7841623,36.013259
6105,군산부윤관사,전라북도,군산시,월명동,,02월 22일,월명로,126.7070948,35.98454076
6106,선유도해수욕장,전라북도,군산시,옥도면,선유도리,,,126.4108252,35.81650197
6107,제주해피닷컴,제주특별자치도,제주시,도두이동,,1158,제성1길,126.4827017,33.49629316
6108,제주라프,제주특별자치도,제주시,조천읍,선흘리,600-6,선교로,126.7069304,33.48675906
6109,진주청동기문화박물관,경상남도,진주시,대평면,대평리,706-5,호반로,127.9623101,35.22379566
6110,버블체험장,제주특별자치도,서귀포시,중문동,,2700,중문관광로,126.4244237,33.24126629
6111,미륵원지,대전광역시,동구,마산동,,135-2,냉천로152번길,127.4919299,36.38692364
6112,보문산성,대전광역시,중구,대사동,,190-39,,127.4230474,36.30982453
6113,구완동상감청자가마터,대전광역시,중구,구완동,,03월 15일,운남로,127.4284127,36.27142028
6114,남간정사,대전광역시,동구,가양동,,65,,127.4566258,36.34772776
6115,박팽년선생유허,대전광역시,동구,가양동,,161-1,우암로326번길,127.4524335,36.34777927
6116,갈현성,대전광역시,동구,용운동,,산9,,127.4692886,36.33447152
6117,삼정동산성,대전광역시,동구,판암동,,산1,,127.4670148,36.32161777
6118,노고산성,대전광역시,동구,직동,,산43,,127.4854264,36.41797941
6119,견두산성,대전광역시,동구,효평동,,산83,,127.4591767,36.39216928
6120,고봉산성,대전광역시,동구,주산동,,산19-1,,127.4726708,36.3582791
6121,백골산성,대전광역시,동구,신하동,,산5-4,,127.5031429,36.3719469
6122,계현산성,대전광역시,동구,삼괴동,,산3-1,,127.4842123,36.25688372
6123,성치산성,대전광역시,대덕구,부수동,,산4,,127.4848221,36.43554241
6124,마산동산성,대전광역시,동구,마산동,,산6,,127.4977399,36.39689721
6125,신선봉유적,대전광역시,동구,비룡동,,산4-1,,127.4782039,36.3502796
6126,삼매당,대전광역시,동구,가양동,,12월 21일,,127.4561146,36.345994
6127,월송재,대전광역시,동구,이사동,,Jul-41,이사로,127.4477649,36.28673433
6128,은진송씨재실,대전광역시,동구,이사동,,Jan-42,이사로,127.4473721,36.28660461
6129,관동묘려,대전광역시,동구,마산동,,산18-2,,127.4966067,36.38618731
6130,송자고택,대전광역시,동구,소제동,,305-78,진수2길,127.4402872,36.33554764
6131,김태원생가,대전광역시,동구,홍도동,,133-10,옛신탄진로,127.4216467,36.34657996
6132,유회당,대전광역시,중구,무수동,,94,운남로85번길,127.4084065,36.2787029
6133,국사봉유적,대전광역시,중구,무수동,,산30-1,,127.4025147,36.28271412
6134,산신당,대전광역시,중구,무수동,,230-2,운남로85번길,127.4066918,36.28113288
6135,보문산마애여래좌상,대전광역시,중구,석교동,,산17-1,,127.4313697,36.30391598
6136,정생동백자가마터,대전광역시,중구,정생동,,산7-1,,127.4123067,36.25182049
6137,효자정려각,대전광역시,중구,대사동,,127-2,,127.4249459,36.31613648
6138,김관식시비,대전광역시,중구,사정동,,01월 05일,,127.4133488,36.2997696
6139,박용래시비,대전광역시,중구,사정동,,01월 18일,,127.41419,36.29957511
6140,한용운시비,대전광역시,중구,사정동,,01월 08일,,127.4132859,36.29916119
6141,남분붕유허비,대전광역시,중구,석교동,,Feb-61,봉소루로,127.4409256,36.30908867
6142,이색영정,대전광역시,중구,옥계동,,84,대종로71번길,127.4510898,36.29811168
6143,중암사부도,대전광역시,중구,정생동,,671,정생로,127.3910087,36.23611363
6144,고촉사자연미륵불,대전광역시,중구,문화동,,산17-1,,127.4138982,36.30420228
6145,유회당종가,대전광역시,중구,무수동,,299-1,운남로,127.404712,36.27775501
6146,사정성,대전광역시,중구,사정동,,산62,,127.3845665,36.29015694
6147,흑석동산성,대전광역시,서구,봉곡동,,산26-1,,127.3296435,36.25820161
6148,파평윤씨서윤공파고택,대전광역시,서구,괴곡동,,466,고릿골길,127.3515309,36.28485101
6149,월평동산성,대전광역시,서구,월평동,,산21-1,,127.3582632,36.3498252
6150,영모재,대전광역시,서구,도마동,,422,배재로197번길,127.3670882,36.32608032
6151,수정재,대전광역시,서구,변동,,250,배재로,127.3710041,36.32959739
6152,동춘당선생고택,대전광역시,대덕구,송촌동,,192,동춘당로,127.4413139,36.36538439
6153,옥류각,대전광역시,대덕구,비래동,,469,,127.4510643,36.37338569
6154,송애당,대전광역시,대덕구,중리동,,115,계족산로17번길,127.4328738,36.3646139
6155,권준의호구단자,대전광역시,대덕구,중리동,,165-1,중리로,127.4254273,36.36124747
6156,운부군옥,대전광역시,대덕구,중리동,,165-1,중리로,127.4254273,36.36124747
6157,윤등동의동복화회입의,대전광역시,대덕구,중리동,,165-1,중리로,127.4254273,36.36124747
6158,조천신장,대전광역시,대덕구,중리동,,165-1,중리로,127.4254273,36.36124747
6159,농암진적,대전광역시,대덕구,중리동,,165-1,중리로,127.4254273,36.36124747
6160,은진송씨정려각,대전광역시,대덕구,법동,,205-5,계족로598번길,127.4317523,36.36529303
6161,설고시첩,대전광역시,대덕구,중리동,,165-1,중리로,127.4254273,36.36124747
6162,질현성,대전광역시,대덕구,비래동,,산31-1,,127.4655258,36.36034683
6163,우술성,대전광역시,대덕구,읍내동,,산10-1,,127.430034,36.38075981
6164,이현동산성,대전광역시,대덕구,이현동,,산38,,127.4562435,36.40681024
6165,석조보살입상,대전광역시,유성구,성북동,,456-1,,127.294242,36.3144863
6166,수운교도솔천,대전광역시,유성구,추목동,,403-1,자운로245번길,127.342134,36.42108053
6167,구성산성,대전광역시,유성구,구성동,,20,과학로,127.3695705,36.37200187
6168,적오산성,대전광역시,유성구,덕진동,,산21-3,,127.3681656,36.41643389
6169,성북산성,대전광역시,유성구,성북동,,산12-1,성북로154번길,127.2971011,36.31330368
6170,소문산성,대전광역시,유성구,신동,,산14,,127.3630779,36.48619758
6171,숭현서원지,대전광역시,유성구,원촌동,,산35-1,엑스포로251번길,127.4043724,36.37976449
6172,구성동유적,대전광역시,유성구,구성동,,20,과학로,127.3695705,36.37200187
6173,노은동유적,대전광역시,유성구,지족동,,920,노은동로,127.3240647,36.37379727
6174,궁동유적,대전광역시,유성구,궁동,,242-15,,127.3433003,36.36449872
6175,김익겸의묘,대전광역시,유성구,전민동,,산18-17,,127.3936915,36.40159244
6176,수운교석종,대전광역시,유성구,추목동,,403-1,자운로245번길,127.342134,36.42108053
6177,기성관,대전광역시,유성구,원내동,,213-4,원내로,127.3162661,36.29966974
6178,칠성당지석묘군,대전광역시,유성구,교촌동,,676,,127.315738,36.31281898
6179,연꽃테마파크,경기도,시흥시,하중동,,224-1,관곡지로,126.8072345,37.40225068
6180,김해향교,경상남도,김해시,대성동,,224,향교길,128.8815702,35.2396147
6181,허브힐,경기도,양주시,남면,황방리,02월 10일,양연로,127.0005384,37.93449949
6182,섭지코지,제주특별자치도,서귀포시,성산읍,고성리,Jan-62,섭지코지로,126.9306519,33.42381771
6183,고산사대웅전,대전광역시,동구,대성동,,3,대전로316번길,127.469637,36.30135213
6184,석가모니불좌상,대전광역시,동구,대성동,,3,대전로316번길,127.469637,36.30135213
6185,아미타불화,대전광역시,동구,대성동,,3,대전로316번길,127.469637,36.30135213
6186,석가모니불좌상,대전광역시,동구,천동,,106-1,대전로,127.4423639,36.31392004
6187,거업제,대전광역시,중구,무수동,,140-2,운남로85번길,127.4132894,36.27991588
6188,영규대사순의비,대전광역시,중구,정생동,,산7-1,,127.4027164,36.25419138
6189,내동리고인돌,대전광역시,유성구,교촌동,,10월 03일,,127.3194706,36.30830811
6190,상제집략판목,대전광역시,서구,흑석동,,산97-2,,127.3319518,36.27860458
6191,초려이유태유고,대전광역시,대덕구,중리동,,165-1,중리로,127.4254273,36.36124747
6192,용화사석불입상,대전광역시,대덕구,읍내동,,05월 12일,,127.4379019,36.38203379
6193,비래동고인돌,대전광역시,대덕구,비래동,,418,,127.4482319,36.36750151
6194,안산산성,대전광역시,유성구,안산동,,269-7,안금로55번길,127.2978564,36.41333527
6195,생선골목,대전광역시,동구,원동,,406-2,,127.4314272,36.32909134
6196,먹자골목,대전광역시,동구,중동,,317,대전로,127.4311298,36.32950327
6197,한복거리,대전광역시,동구,원동,,406-2,,127.4332965,36.32736324
6198,인쇄거리,대전광역시,동구,정동,,33-19,,127.4293732,36.3333695
6199,한약거리,대전광역시,동구,정동,,30-60,,127.4296479,36.33343241
6200,건축자재거리,대전광역시,동구,원동,,406-2,,127.4366153,36.32530132
6201,공구거리,대전광역시,동구,원동,,406-2,,127.4324955,36.3265926
6202,건어물특화거리,대전광역시,동구,중동,,308-6,,127.4294781,36.33150977
6203,으능정이스카이로드,대전광역시,중구,은행동,,330,중앙로,127.4283546,36.32817961
6204,가구거리,대전광역시,중구,대흥동,,908,,127.4303363,36.32677194
6205,문화예술거리,대전광역시,중구,대흥동,,627,,127.4245875,36.32559518
6206,음식거리,대전광역시,중구,선화동,,383,중앙로,127.423752,36.32877277
6207,오토바이거리,대전광역시,중구,문창동,,Jan-34,,127.4317191,36.32236021
6208,자동차거리,대전광역시,중구,부사동,,255-1,,127.4316751,36.31907378
6209,인삼약초거리,대전광역시,중구,부사동,,255-9,,127.4355469,36.31233308
6210,패션거리,대전광역시,중구,중촌동,,418-1,,127.4130424,36.33644824
6211,음식거리,대전광역시,중구,오류동,,194,,127.4107095,36.32266371
6212,목조관음보살좌상,대구광역시,동구,중대동,,1160,,128.6404672,36.00150278
6213,용수동당산,대구광역시,동구,용수동,,420,,128.6761407,35.97212409
6214,봉무토성,대구광역시,동구,봉무동,,산26,,128.6392651,35.92816197
6215,용암산성,대구광역시,동구,도동,,산31,,128.6762365,35.92596507
6216,내곡모감주나무군락,대구광역시,동구,도동,,산31,,128.6762365,35.92596507
6217,봉무정,대구광역시,동구,봉무동,,939,,128.6405669,35.9280636
6218,성재서당,대구광역시,동구,미대동,,169,미대길,128.6682702,35.96654616
6219,북지장사삼층석탑,대구광역시,동구,도학동,,620,도장길,128.7148462,35.97637997
6220,북지장사석조지장보살좌상,대구광역시,동구,도학동,,620,도장길,128.7148462,35.97637997
6221,동봉석조약사여래입상,경상북도,영천시,신녕면,치산리,산141-5,,128.697247,36.01374462
6222,설선당,대구광역시,동구,중대동,,04월 01일,파계로,128.6404672,36.00150278
6223,산령각,대구광역시,동구,중대동,,1160,,128.6404672,36.00150278
6224,적묵당,대구광역시,동구,중대동,,04월 01일,파계로,128.6404672,36.00150278
6225,진동루,대구광역시,동구,중대동,,1160,,128.6404672,36.00150278
6226,기영각,대구광역시,동구,중대동,,1160,,128.6404672,36.00150278
6227,독암서당,대구광역시,동구,봉무동,,228,팔공로68길,128.6450035,35.93087891
6228,첨백당,대구광역시,동구,평광동,,979,도평로116길,128.6933436,35.92855126
6229,문창공영당,대구광역시,동구,도동,,766-4,도평로38길,128.6631632,35.91528596
6230,수능봉산계표석,대구광역시,동구,용수동,,산5-1,,128.6943063,36.00135344
6231,강순항정려각,대구광역시,동구,평광동,,1186,,128.6851077,35.93307178
6232,파계사배석,대구광역시,동구,중대동,,1160,,128.6404672,36.00150278
6233,부인사배석,대구광역시,동구,신무동,,356-1,팔공산로,128.67372,35.99529766
6234,석조부도,대구광역시,동구,중대동,,1160,,128.6404672,36.00150278
6235,석등,대구광역시,동구,중대동,,1160,,128.6404672,36.00150278
6236,무문토기산포지,대구광역시,동구,괴전동,,245-2,,128.7363212,35.87074253
6237,팔거산성,대구광역시,북구,노곡동,,산1-2,,128.568585,35.92515579
6238,국우동탱자나무,대구광역시,북구,국우동,,685,도남길,128.5803595,35.95304129
6239,칠곡향교,대구광역시,북구,읍내동,,600,칠곡중앙대로,128.5513868,35.94904193
6240,연암산선사유적,대구광역시,북구,산격동,,1180,,128.597975,35.89774276
6241,검단토성,대구광역시,북구,검단동,,산1-1,,128.6291225,35.91127898
6242,서변동고분군,대구광역시,북구,서변동,,산31,고촌길,128.596253,35.91392304
6243,침산선사유적,대구광역시,북구,침산동,,산15-2,,128.5868513,35.89575549
6244,금호동고분군,대구광역시,북구,금호동,,산98,,128.5283735,35.89521072
6245,체화당,대구광역시,북구,산격동,,1043-2,연암공원로,128.5963499,35.89207986
6246,환성정,대구광역시,북구,서변동,,881-1,환성정길,128.592757,35.92485597
6247,영사재,대구광역시,북구,동변동,,산38,,128.614911,35.9246593
6248,능성세가,대구광역시,북구,서변동,,1112,서변로3길,128.5937487,35.92107177
6249,서계서원,대구광역시,북구,서변동,,881-1,환성정길,128.592757,35.92485597
6250,송계당,대구광역시,북구,서변동,,산33,서변로3길,128.5934054,35.92111763
6251,화수정,대구광역시,북구,동변동,,235,,128.6018475,35.92413882
6252,도남재,대구광역시,북구,도남동,,88,도남길,128.5899751,35.97005484
6253,오사재,대구광역시,북구,연경동,,332,도덕길,128.6184821,35.95510269
6254,용담재,대구광역시,북구,산격동,,산92-15,,128.5973207,35.8944393
6255,영모재,대구광역시,북구,노곡동,,376,,128.5587999,35.90698638
6256,효열각,대구광역시,북구,서변동,,881-1,환성정길,128.592757,35.92485597
6257,효사각,대구광역시,북구,노원동1가,,Apr-98,침산남로7길,128.5787907,35.89125798
6258,서명보효사각,대구광역시,북구,산격동,,878-2,연암공원로,128.5977137,35.89417993
6259,운곡서당,대구광역시,북구,구암동,,산47,구암로,128.5736492,35.93154537
6260,매양서원,대구광역시,북구,매천동,,46,매천로37길,128.5378992,35.91524739
6261,태충각,대구광역시,북구,노곡동,,201,노곡로4길,128.5638659,35.90769972
6262,서변동왕버들,대구광역시,북구,서변동,,1668-1,,128.5943096,35.92530613
6263,왕버들군락,대구광역시,북구,동변동,,617-1,,128.6072817,35.93389671
6264,선화당,대구광역시,중구,포정동,,21,경상감영길,128.5922733,35.87210228
6265,징청각,대구광역시,중구,포정동,,21,경상감영길,128.5919842,35.87231677
6266,선교사챔니스주택,대구광역시,중구,동산동,,424,달구벌대로,128.5851437,35.86669883
6267,선교사블레어주택,대구광역시,중구,동산동,,424,달구벌대로,128.5852886,35.86654624
6268,영영축성비,대구광역시,수성구,만촌동,,산90,팔현길,128.6582911,35.87530388
6269,대구부수성비,대구광역시,수성구,만촌동,,산90,팔현길,128.6582911,35.87530388
6270,고산서당,대구광역시,수성구,성동,,166,성동로37길,128.7182047,35.85253312
